country,date,yearAndWeek,dayOfTheWeek,casesWeekly,casesDaily,movingAverage7Days,percentageIncreaseOfMA7Days,rank
Comoros,2020-12-22,2020-51,2,38,5,2.142857142857143,36.36363636363635,6
Sierra_Leone,2020-12-22,2020-51,2,64,9,4.0,33.33333333333333,7
Turks_and_Caicos_islands,2020-12-22,2020-51,2,29,4,1.8571428571428572,30.000000000000004,8
Bhutan,2020-12-22,2020-51,2,29,4,1.8571428571428572,30.000000000000004,8
Mongolia,2020-12-22,2020-51,2,81,11,5.285714285714286,27.58620689655171,10
China,2020-12-23,2020-51,3,3029,432,193.14285714285714,44.75374732334048,1
Suriname,2020-12-23,2020-51,3,230,32,16.0,33.33333333333333,2
Gibraltar,2020-12-23,2020-51,3,169,24,12.0,33.33333333333333,2
Malawi,2020-12-23,2020-51,3,95,13,6.714285714285714,30.555555555555557,4
Thailand,2020-12-23,2020-51,3,670,95,51.0,27.499999999999993,5
Comoros,2020-12-23,2020-51,3,38,5,2.7142857142857144,26.666666666666682,6
Sierra_Leone,2020-12-23,2020-51,3,64,9,5.0,25.0,7
Turks_and_Caicos_islands,2020-12-23,2020-51,3,29,4,2.2857142857142856,23.076923076923062,8
Bhutan,2020-12-23,2020-51,3,29,4,2.2857142857142856,23.076923076923062,8
Mongolia,2020-12-23,2020-51,3,81,11,6.428571428571429,21.62162162162162,10
China,2020-12-24,2020-51,4,3029,432,252.85714285714286,30.917159763313617,1
Suriname,2020-12-24,2020-51,4,230,32,20.0,25.0,2
Gibraltar,2020-12-24,2020-51,4,169,24,15.0,25.0,2
Malawi,2020-12-24,2020-51,4,95,13,8.285714285714286,23.404255319148938,4
Thailand,2020-12-24,2020-51,4,670,95,62.0,21.568627450980383,5
Comoros,2020-12-24,2020-51,4,38,5,3.2857142857142856,21.052631578947366,6
Sierra_Leone,2020-12-24,2020-51,4,64,9,6.0,19.999999999999996,7
Turks_and_Caicos_islands,2020-12-24,2020-51,4,29,4,2.7142857142857144,18.75000000000002,8
Bhutan,2020-12-24,2020-51,4,29,4,2.7142857142857144,18.75000000000002,8
Mongolia,2020-12-24,2020-51,4,81,11,7.571428571428571,17.777777777777757,10
China,2020-12-25,2020-51,5,3029,432,312.57142857142856,23.615819209039547,1
Suriname,2020-12-25,2020-51,5,230,32,24.0,19.999999999999996,2
Gibraltar,2020-12-25,2020-51,5,169,24,18.0,19.999999999999996,2
Malawi,2020-12-25,2020-51,5,95,13,9.857142857142858,18.965517241379317,4
Thailand,2020-12-25,2020-51,5,670,95,73.0,17.741935483870975,5
Comoros,2020-12-25,2020-51,5,38,5,3.857142857142857,17.391304347826097,6
Sierra_Leone,2020-12-25,2020-51,5,64,9,7.0,16.666666666666675,7
Turks_and_Caicos_islands,2020-12-25,2020-51,5,29,4,3.142857142857143,15.78947368421051,8
Bhutan,2020-12-25,2020-51,5,29,4,3.142857142857143,15.78947368421051,8
Mongolia,2020-12-25,2020-51,5,81,11,8.714285714285714,15.094339622641506,10
China,2020-12-26,2020-51,6,3029,432,372.2857142857143,19.104204753199273,1
Suriname,2020-12-26,2020-51,6,230,32,28.0,16.666666666666675,2
Gibraltar,2020-12-26,2020-51,6,169,24,21.0,16.666666666666675,2
Malawi,2020-12-26,2020-51,6,95,13,11.428571428571429,15.94202898550725,4
Thailand,2020-12-26,2020-51,6,670,95,84.0,15.068493150684926,5
Comoros,2020-12-26,2020-51,6,38,5,4.428571428571429,14.814814814814813,6
Sierra_Leone,2020-12-26,2020-51,6,64,9,8.0,14.28571428571428,7
Turks_and_Caicos_islands,2020-12-26,2020-51,6,29,4,3.5714285714285716,13.636363636363647,8
Bhutan,2020-12-26,2020-51,6,29,4,3.5714285714285716,13.636363636363647,8
Mongolia,2020-12-26,2020-51,6,81,11,9.857142857142858,13.11475409836067,10
China,2020-12-27,2020-51,7,3029,432,432.0,16.039907904835005,1
Suriname,2020-12-27,2020-51,7,230,32,32.0,14.28571428571428,2
Gibraltar,2020-12-27,2020-51,7,169,24,24.0,14.28571428571428,2
Malawi,2020-12-27,2020-51,7,95,13,13.0,13.749999999999996,4
Thailand,2020-12-27,2020-51,7,670,95,95.0,13.095238095238093,5
Comoros,2020-12-27,2020-51,7,38,5,5.0,12.903225806451601,6
Sierra_Leone,2020-12-27,2020-51,7,64,9,9.0,12.5,7
Turks_and_Caicos_islands,2020-12-27,2020-51,7,29,4,4.0,11.99999999999999,8
Bhutan,2020-12-27,2020-51,7,29,4,4.0,11.99999999999999,8
Mongolia,2020-12-27,2020-51,7,81,11,11.0,11.594202898550709,10
Botswana,2020-12-28,2020-52,1,1011,144,37.714285714285715,88.57142857142857,1
Bhutan,2020-12-28,2020-52,1,156,22,6.571428571428571,64.28571428571428,2
Russia,2020-12-28,2020-52,1,315367,45052,19750.85714285714,27.145983924662943,3
Zambia,2020-12-28,2020-52,1,1227,175,79.0,25.396825396825395,4
Gibraltar,2020-12-28,2020-52,1,462,66,30.0,25.0,5
Afghanistan,2020-12-28,2020-52,1,1994,284,130.57142857142858,24.35374149659866,6
Eritrea,2020-12-28,2020-52,1,232,33,15.857142857142858,21.97802197802199,7
Faroe_Islands,2020-12-28,2020-52,1,36,5,2.4285714285714284,21.42857142857142,8
Norway,2020-12-28,2020-52,1,4282,611,304.14285714285717,20.214568040655003,9
Malawi,2020-12-28,2020-52,1,216,30,15.428571428571429,18.681318681318682,10
Yemen,2020-12-29,2020-52,2,9,1,0.2857142857142857,100.0,1
Timor_Leste,2020-12-29,2020-52,2,10,1,0.2857142857142857,100.0,1
Central_African_Republic,2020-12-29,2020-52,2,23,3,0.8571428571428571,100.0,1
South_Sudan,2020-12-29,2020-52,2,263,37,10.571428571428571,100.0,1
Madagascar,2020-12-29,2020-52,2,81,11,3.142857142857143,100.0,1
Congo,2020-12-29,2020-52,2,371,53,15.142857142857142,100.0,1
Seychelles,2020-12-29,2020-52,2,12,1,0.2857142857142857,100.0,1
British_Virgin_Islands,2020-12-29,2020-52,2,7,1,0.2857142857142857,100.0,1
Greenland,2020-12-29,2020-52,2,7,1,0.2857142857142857,100.0,1
Botswana,2020-12-29,2020-52,2,1011,144,55.42857142857143,46.96969696969697,10
Central_African_Republic,2020-12-30,2020-52,3,23,3,1.2857142857142858,50.00000000000002,1
Congo,2020-12-30,2020-52,3,371,53,22.714285714285715,50.00000000000002,1
Yemen,2020-12-30,2020-52,3,9,1,0.42857142857142855,50.0,3
Timor_Leste,2020-12-30,2020-52,3,10,1,0.42857142857142855,50.0,3
South_Sudan,2020-12-30,2020-52,3,263,37,15.857142857142858,50.0,3
Madagascar,2020-12-30,2020-52,3,81,11,4.714285714285714,50.0,3
Seychelles,2020-12-30,2020-52,3,12,1,0.42857142857142855,50.0,3
British_Virgin_Islands,2020-12-30,2020-52,3,7,1,0.42857142857142855,50.0,3
Greenland,2020-12-30,2020-52,3,7,1,0.42857142857142855,50.0,3
Botswana,2020-12-30,2020-52,3,1011,144,73.14285714285714,31.958762886597935,10
Yemen,2020-12-31,2020-52,4,9,1,0.5714285714285714,33.33333333333333,1
Timor_Leste,2020-12-31,2020-52,4,10,1,0.5714285714285714,33.33333333333333,1
Central_African_Republic,2020-12-31,2020-52,4,23,3,1.7142857142857142,33.33333333333333,1
South_Sudan,2020-12-31,2020-52,4,263,37,21.142857142857142,33.33333333333333,1
Madagascar,2020-12-31,2020-52,4,81,11,6.285714285714286,33.33333333333333,1
Congo,2020-12-31,2020-52,4,371,53,30.285714285714285,33.33333333333333,1
Seychelles,2020-12-31,2020-52,4,12,1,0.5714285714285714,33.33333333333333,1
British_Virgin_Islands,2020-12-31,2020-52,4,7,1,0.5714285714285714,33.33333333333333,1
Greenland,2020-12-31,2020-52,4,7,1,0.5714285714285714,33.33333333333333,1
Botswana,2020-12-31,2020-52,4,1011,144,90.85714285714286,24.21875000000002,10
Yemen,2021-01-01,2020-52,5,9,1,0.7142857142857143,25.0,1
Timor_Leste,2021-01-01,2020-52,5,10,1,0.7142857142857143,25.0,1
Central_African_Republic,2021-01-01,2020-52,5,23,3,2.142857142857143,25.0,1
South_Sudan,2021-01-01,2020-52,5,263,37,26.428571428571427,25.0,1
Madagascar,2021-01-01,2020-52,5,81,11,7.857142857142857,25.0,1
Congo,2021-01-01,2020-52,5,371,53,37.857142857142854,25.0,1
Seychelles,2021-01-01,2020-52,5,12,1,0.7142857142857143,25.0,1
British_Virgin_Islands,2021-01-01,2020-52,5,7,1,0.7142857142857143,25.0,1
Greenland,2021-01-01,2020-52,5,7,1,0.7142857142857143,25.0,1
Botswana,2021-01-01,2020-52,5,1011,144,108.57142857142857,19.496855345911946,10
Central_African_Republic,2021-01-02,2020-52,6,23,3,2.5714285714285716,20.000000000000018,1
South_Sudan,2021-01-02,2020-52,6,263,37,31.714285714285715,20.000000000000018,1
Madagascar,2021-01-02,2020-52,6,81,11,9.428571428571429,20.000000000000018,1
Congo,2021-01-02,2020-52,6,371,53,45.42857142857143,20.000000000000018,1
Yemen,2021-01-02,2020-52,6,9,1,0.8571428571428571,19.999999999999996,5
Timor_Leste,2021-01-02,2020-52,6,10,1,0.8571428571428571,19.999999999999996,5
Seychelles,2021-01-02,2020-52,6,12,1,0.8571428571428571,19.999999999999996,5
British_Virgin_Islands,2021-01-02,2020-52,6,7,1,0.8571428571428571,19.999999999999996,5
Greenland,2021-01-02,2020-52,6,7,1,0.8571428571428571,19.999999999999996,5
Botswana,2021-01-02,2020-52,6,1011,144,126.28571428571429,16.315789473684216,10
Yemen,2021-01-03,2020-52,7,9,1,1.0,16.666666666666675,1
Timor_Leste,2021-01-03,2020-52,7,10,1,1.0,16.666666666666675,1
Madagascar,2021-01-03,2020-52,7,81,11,11.0,16.666666666666675,1
Seychelles,2021-01-03,2020-52,7,12,1,1.0,16.666666666666675,1
British_Virgin_Islands,2021-01-03,2020-52,7,7,1,1.0,16.666666666666675,1
Greenland,2021-01-03,2020-52,7,7,1,1.0,16.666666666666675,1
Central_African_Republic,2021-01-03,2020-52,7,23,3,3.0,16.66666666666665,7
South_Sudan,2021-01-03,2020-52,7,263,37,37.0,16.66666666666665,7
Congo,2021-01-03,2020-52,7,371,53,53.0,16.66666666666665,7
Botswana,2021-01-03,2020-52,7,1011,144,144.0,14.027149321266963,10
Andorra,2021-01-04,2020-53,1,605,86,13.142857142857142,1214.2857142857142,1
Seychelles,2021-01-04,2020-53,1,80,11,2.4285714285714284,142.85714285714283,2
Barbados,2021-01-04,2020-53,1,244,34,9.142857142857142,82.85714285714285,3
China,2021-01-04,2020-53,1,918,131,48.714285714285715,39.183673469387756,4
Saint_Lucia,2021-01-04,2020-53,1,48,6,2.5714285714285716,28.57142857142858,5
El_Salvador,2021-01-04,2020-53,1,2468,352,154.0,27.27272727272727,6
Zimbabwe,2021-01-04,2020-53,1,2117,302,140.0,23.893805309734507,7
Ireland,2021-01-04,2020-53,1,15758,2251,1128.142857142857,19.887657507211177,8
Sierra_Leone,2021-01-04,2020-53,1,113,16,8.285714285714286,18.36734693877553,9
Malawi,2021-01-04,2020-53,1,467,66,35.142857142857146,17.14285714285715,10
Cambodia,2021-01-05,2020-53,2,18,2,0.5714285714285714,100.0,1
Brunei_Darussalam,2021-01-05,2020-53,2,20,2,0.5714285714285714,100.0,1
Cayman_Islands,2021-01-05,2020-53,2,29,4,1.1428571428571428,100.0,1
"Bonaire, Saint Eustatius and Saba",2021-01-05,2020-53,2,58,8,2.2857142857142856,100.0,1
Saint_Vincent_and_the_Grenadines,2021-01-05,2020-53,2,15,2,0.5714285714285714,100.0,1
Sao_Tome_and_Principe,2021-01-05,2020-53,2,10,1,0.2857142857142857,100.0,1
Andorra,2021-01-05,2020-53,2,605,86,25.285714285714285,92.3913043478261,7
Seychelles,2021-01-05,2020-53,2,80,11,3.857142857142857,58.82352941176472,8
Barbados,2021-01-05,2020-53,2,244,34,13.285714285714286,45.31250000000002,9
China,2021-01-05,2020-53,2,918,131,62.42857142857143,28.152492668621697,10
Cambodia,2021-01-06,2020-53,3,18,2,0.8571428571428571,50.0,1
Brunei_Darussalam,2021-01-06,2020-53,3,20,2,0.8571428571428571,50.0,1
Cayman_Islands,2021-01-06,2020-53,3,29,4,1.7142857142857142,50.0,1
"Bonaire, Saint Eustatius and Saba",2021-01-06,2020-53,3,58,8,3.4285714285714284,50.0,1
Saint_Vincent_and_the_Grenadines,2021-01-06,2020-53,3,15,2,0.8571428571428571,50.0,1
Sao_Tome_and_Principe,2021-01-06,2020-53,3,10,1,0.42857142857142855,50.0,1
Andorra,2021-01-06,2020-53,3,605,86,37.42857142857143,48.02259887005651,7
Seychelles,2021-01-06,2020-53,3,80,11,5.285714285714286,37.037037037037024,8
Barbados,2021-01-06,2020-53,3,244,34,17.428571428571427,31.182795698924703,9
China,2021-01-06,2020-53,3,918,131,76.14285714285714,21.967963386727686,10
Cambodia,2021-01-07,2020-53,4,18,2,1.1428571428571428,33.33333333333333,1
Brunei_Darussalam,2021-01-07,2020-53,4,20,2,1.1428571428571428,33.33333333333333,1
Cayman_Islands,2021-01-07,2020-53,4,29,4,2.2857142857142856,33.33333333333333,1
"Bonaire, Saint Eustatius and Saba",2021-01-07,2020-53,4,58,8,4.571428571428571,33.33333333333333,1
Saint_Vincent_and_the_Grenadines,2021-01-07,2020-53,4,15,2,1.1428571428571428,33.33333333333333,1
Sao_Tome_and_Principe,2021-01-07,2020-53,4,10,1,0.5714285714285714,33.33333333333333,1
Andorra,2021-01-07,2020-53,4,605,86,49.57142857142857,32.442748091603036,7
Seychelles,2021-01-07,2020-53,4,80,11,6.714285714285714,27.02702702702704,8
Barbados,2021-01-07,2020-53,4,244,34,21.571428571428573,23.770491803278702,9
China,2021-01-07,2020-53,4,918,131,89.85714285714286,18.011257035647297,10
Cambodia,2021-01-08,2020-53,5,18,2,1.4285714285714286,25.0,1
Brunei_Darussalam,2021-01-08,2020-53,5,20,2,1.4285714285714286,25.0,1
Cayman_Islands,2021-01-08,2020-53,5,29,4,2.857142857142857,25.0,1
"Bonaire, Saint Eustatius and Saba",2021-01-08,2020-53,5,58,8,5.714285714285714,25.0,1
Saint_Vincent_and_the_Grenadines,2021-01-08,2020-53,5,15,2,1.4285714285714286,25.0,1
Sao_Tome_and_Principe,2021-01-08,2020-53,5,10,1,0.7142857142857143,25.0,1
Andorra,2021-01-08,2020-53,5,605,86,61.714285714285715,24.495677233429404,7
Seychelles,2021-01-08,2020-53,5,80,11,8.142857142857142,21.276595744680836,8
Barbados,2021-01-08,2020-53,5,244,34,25.714285714285715,19.20529801324502,9
China,2021-01-08,2020-53,5,918,131,103.57142857142857,15.262321144674074,10
Cambodia,2021-01-09,2020-53,6,18,2,1.7142857142857142,19.999999999999996,1
Brunei_Darussalam,2021-01-09,2020-53,6,20,2,1.7142857142857142,19.999999999999996,1
Cayman_Islands,2021-01-09,2020-53,6,29,4,3.4285714285714284,19.999999999999996,1
"Bonaire, Saint Eustatius and Saba",2021-01-09,2020-53,6,58,8,6.857142857142857,19.999999999999996,1
Saint_Vincent_and_the_Grenadines,2021-01-09,2020-53,6,15,2,1.7142857142857142,19.999999999999996,1
Sao_Tome_and_Principe,2021-01-09,2020-53,6,10,1,0.8571428571428571,19.999999999999996,1
Andorra,2021-01-09,2020-53,6,605,86,73.85714285714286,19.67592592592593,7
Seychelles,2021-01-09,2020-53,6,80,11,9.571428571428571,17.543859649122815,8
Barbados,2021-01-09,2020-53,6,244,34,29.857142857142858,16.1111111111111,9
China,2021-01-09,2020-53,6,918,131,117.28571428571429,13.241379310344836,10
Cambodia,2021-01-10,2020-53,7,18,2,2.0,16.666666666666675,1
Brunei_Darussalam,2021-01-10,2020-53,7,20,2,2.0,16.666666666666675,1
Cayman_Islands,2021-01-10,2020-53,7,29,4,4.0,16.666666666666675,1
"Bonaire, Saint Eustatius and Saba",2021-01-10,2020-53,7,58,8,8.0,16.666666666666675,1
Saint_Vincent_and_the_Grenadines,2021-01-10,2020-53,7,15,2,2.0,16.666666666666675,1
Sao_Tome_and_Principe,2021-01-10,2020-53,7,10,1,1.0,16.666666666666675,1
Andorra,2021-01-10,2020-53,7,605,86,86.0,16.44100580270793,7
Seychelles,2021-01-10,2020-53,7,80,11,11.0,14.925373134328357,8
Barbados,2021-01-10,2020-53,7,244,34,34.0,13.875598086124397,9
China,2021-01-10,2020-53,7,918,131,131.0,11.693057247259443,10
Lesotho,2021-01-11,2021-01,1,2731,390,85.71428571428571,144.89795918367344,1
Gambia,2021-01-11,2021-01,1,70,10,2.2857142857142856,128.57142857142856,2
Burundi,2021-01-11,2021-01,1,186,26,6.285714285714286,109.52380952380953,3
Saint_Vincent_and_the_Grenadines,2021-01-11,2021-01,1,125,17,4.142857142857143,107.14285714285717,4
Guyana,2021-01-11,2021-01,1,396,56,15.714285714285714,74.60317460317461,5
Sao_Tome_and_Principe,2021-01-11,2021-01,1,42,6,1.7142857142857142,71.42857142857142,6
Iceland,2021-01-11,2021-01,1,144,20,6.285714285714286,57.14285714285714,7
Madagascar,2021-01-11,2021-01,1,234,33,10.714285714285714,53.06122448979591,8
Malawi,2021-01-11,2021-01,1,1731,247,91.85714285714286,39.17748917748918,9
Zambia,2021-01-11,2021-01,1,6603,943,385.0,31.849315068493155,10
Central_African_Republic,2021-01-12,2021-01,2,10,1,0.2857142857142857,100.0,1
Dominica,2021-01-12,2021-01,2,13,1,0.2857142857142857,100.0,1
Isle_of_Man,2021-01-12,2021-01,2,16,2,0.5714285714285714,100.0,1
Guinea_Bissau,2021-01-12,2021-01,2,31,4,1.1428571428571428,100.0,1
Antigua_and_Barbuda,2021-01-12,2021-01,2,16,2,0.5714285714285714,100.0,1
Mauritius,2021-01-12,2021-01,2,14,2,0.5714285714285714,100.0,1
Lesotho,2021-01-12,2021-01,2,2731,390,136.42857142857142,59.16666666666666,7
Gambia,2021-01-12,2021-01,2,70,10,3.5714285714285716,56.25000000000002,8
Burundi,2021-01-12,2021-01,2,186,26,9.571428571428571,52.27272727272727,9
Saint_Vincent_and_the_Grenadines,2021-01-12,2021-01,2,125,17,6.285714285714286,51.72413793103448,10
Central_African_Republic,2021-01-13,2021-01,3,10,1,0.42857142857142855,50.0,1
Dominica,2021-01-13,2021-01,3,13,1,0.42857142857142855,50.0,1
Isle_of_Man,2021-01-13,2021-01,3,16,2,0.8571428571428571,50.0,1
Guinea_Bissau,2021-01-13,2021-01,3,31,4,1.7142857142857142,50.0,1
Antigua_and_Barbuda,2021-01-13,2021-01,3,16,2,0.8571428571428571,50.0,1
Mauritius,2021-01-13,2021-01,3,14,2,0.8571428571428571,50.0,1
Lesotho,2021-01-13,2021-01,3,2731,390,187.14285714285714,37.17277486910995,7
Gambia,2021-01-13,2021-01,3,70,10,4.857142857142857,35.999999999999986,8
Burundi,2021-01-13,2021-01,3,186,26,12.857142857142858,34.32835820895524,9
Saint_Vincent_and_the_Grenadines,2021-01-13,2021-01,3,125,17,8.428571428571429,34.09090909090911,10
Central_African_Republic,2021-01-14,2021-01,4,10,1,0.5714285714285714,33.33333333333333,1
Dominica,2021-01-14,2021-01,4,13,1,0.5714285714285714,33.33333333333333,1
Isle_of_Man,2021-01-14,2021-01,4,16,2,1.1428571428571428,33.33333333333333,1
Guinea_Bissau,2021-01-14,2021-01,4,31,4,2.2857142857142856,33.33333333333333,1
Antigua_and_Barbuda,2021-01-14,2021-01,4,16,2,1.1428571428571428,33.33333333333333,1
Mauritius,2021-01-14,2021-01,4,14,2,1.1428571428571428,33.33333333333333,1
Lesotho,2021-01-14,2021-01,4,2731,390,237.85714285714286,27.09923664122138,7
Gambia,2021-01-14,2021-01,4,70,10,6.142857142857143,26.470588235294134,8
Burundi,2021-01-14,2021-01,4,186,26,16.142857142857142,25.555555555555554,9
Saint_Vincent_and_the_Grenadines,2021-01-14,2021-01,4,125,17,10.571428571428571,25.423728813559322,10
Central_African_Republic,2021-01-15,2021-01,5,10,1,0.7142857142857143,25.0,1
Dominica,2021-01-15,2021-01,5,13,1,0.7142857142857143,25.0,1
Isle_of_Man,2021-01-15,2021-01,5,16,2,1.4285714285714286,25.0,1
Guinea_Bissau,2021-01-15,2021-01,5,31,4,2.857142857142857,25.0,1
Antigua_and_Barbuda,2021-01-15,2021-01,5,16,2,1.4285714285714286,25.0,1
Mauritius,2021-01-15,2021-01,5,14,2,1.4285714285714286,25.0,1
Lesotho,2021-01-15,2021-01,5,2731,390,288.57142857142856,21.321321321321317,7
Gambia,2021-01-15,2021-01,5,70,10,7.428571428571429,20.93023255813953,8
Burundi,2021-01-15,2021-01,5,186,26,19.428571428571427,20.353982300884944,9
Saint_Vincent_and_the_Grenadines,2021-01-15,2021-01,5,125,17,12.714285714285714,20.270270270270263,10
Central_African_Republic,2021-01-16,2021-01,6,10,1,0.8571428571428571,19.999999999999996,1
Dominica,2021-01-16,2021-01,6,13,1,0.8571428571428571,19.999999999999996,1
Isle_of_Man,2021-01-16,2021-01,6,16,2,1.7142857142857142,19.999999999999996,1
Guinea_Bissau,2021-01-16,2021-01,6,31,4,3.4285714285714284,19.999999999999996,1
Antigua_and_Barbuda,2021-01-16,2021-01,6,16,2,1.7142857142857142,19.999999999999996,1
Mauritius,2021-01-16,2021-01,6,14,2,1.7142857142857142,19.999999999999996,1
Lesotho,2021-01-16,2021-01,6,2731,390,339.2857142857143,17.574257425742566,7
Gambia,2021-01-16,2021-01,6,70,10,8.714285714285714,17.307692307692292,8
Burundi,2021-01-16,2021-01,6,186,26,22.714285714285715,16.91176470588236,9
Saint_Vincent_and_the_Grenadines,2021-01-16,2021-01,6,125,17,14.857142857142858,16.853932584269682,10
Central_African_Republic,2021-01-17,2021-01,7,10,1,1.0,16.666666666666675,1
Dominica,2021-01-17,2021-01,7,13,1,1.0,16.666666666666675,1
Isle_of_Man,2021-01-17,2021-01,7,16,2,2.0,16.666666666666675,1
Guinea_Bissau,2021-01-17,2021-01,7,31,4,4.0,16.666666666666675,1
Antigua_and_Barbuda,2021-01-17,2021-01,7,16,2,2.0,16.666666666666675,1
Mauritius,2021-01-17,2021-01,7,14,2,2.0,16.666666666666675,1
Lesotho,2021-01-17,2021-01,7,2731,390,390.0,14.947368421052643,7
Gambia,2021-01-17,2021-01,7,70,10,10.0,14.754098360655753,8
Burundi,2021-01-17,2021-01,7,186,26,26.0,14.465408805031444,9
Saint_Vincent_and_the_Grenadines,2021-01-17,2021-01,7,125,17,17.0,14.423076923076916,10
Cambodia,2021-01-18,2021-02,1,50,7,1.8571428571428572,85.71428571428572,1
Congo,2021-01-18,2021-02,1,492,70,22.857142857142858,52.380952380952394,2
Equatorial_Guinea,2021-01-18,2021-02,1,69,9,3.0,50.0,3
Haiti,2021-01-18,2021-02,1,635,90,30.0,50.0,3
Papua_New_Guinea,2021-01-18,2021-02,1,23,3,1.2857142857142858,28.57142857142858,5
Kazakhstan,2021-01-18,2021-02,1,6878,982,509.7142857142857,18.263175339741466,6
Malawi,2021-01-18,2021-02,1,3895,556,291.14285714285717,17.871602082128412,7
Benin,2021-01-18,2021-02,1,109,15,8.142857142857142,16.326530612244895,8
Saint_Vincent_and_the_Grenadines,2021-01-18,2021-02,1,245,35,19.571428571428573,15.126050420168081,9
Taiwan,2021-01-18,2021-02,1,28,4,2.2857142857142856,14.28571428571428,10
Isle_of_Man,2021-01-18,2021-02,1,32,4,2.2857142857142856,14.28571428571428,10
Somalia,2021-01-18,2021-02,1,18,2,1.1428571428571428,14.28571428571428,10
Saint_Lucia,2021-01-18,2021-02,1,173,24,13.714285714285714,14.28571428571428,10
Yemen,2021-01-19,2021-02,2,8,1,0.2857142857142857,100.0,1
Iraq,2021-01-19,2021-02,2,9863,1409,402.57142857142856,100.0,1
Liberia,2021-01-19,2021-02,2,87,12,3.4285714285714284,100.0,1
Lebanon,2021-01-19,2021-02,2,63534,9076,2593.1428571428573,100.0,1
British_Virgin_Islands,2021-01-19,2021-02,2,24,3,0.8571428571428571,100.0,1
Cameroon,2021-01-19,2021-02,2,1162,166,47.42857142857143,100.0,1
Cambodia,2021-01-19,2021-02,2,50,7,2.7142857142857144,46.153846153846146,7
Congo,2021-01-19,2021-02,2,492,70,30.714285714285715,34.375,8
Equatorial_Guinea,2021-01-19,2021-02,2,69,9,4.0,33.33333333333333,9
Haiti,2021-01-19,2021-02,2,635,90,40.0,33.33333333333333,9
Iraq,2021-01-20,2021-02,3,9863,1409,603.8571428571429,50.00000000000002,1
Liberia,2021-01-20,2021-02,3,87,12,5.142857142857143,50.00000000000002,1
British_Virgin_Islands,2021-01-20,2021-02,3,24,3,1.2857142857142858,50.00000000000002,1
Yemen,2021-01-20,2021-02,3,8,1,0.42857142857142855,50.0,4
